lon,lat,common_name,number_found,observation_date,county
-74.2181945,40.5093802,Spotted Lanternfly,1.0,06-Oct-2021,Richmond
-73.9764528,40.6905972,Spotted Lanternfly,1.0,22-May-2022,Kings
-74.2188511,40.5071645,Spotted Lanternfly,1.0,14-Aug-2020,Richmond
-74.252235,40.5007659,Spotted Lanternfly,1.0,28-Aug-2021,Richmond
-74.2501556,40.4976444,Spotted Lanternfly,1.0,28-Aug-2021,Richmond
-74.23732,40.5391783,Spotted Lanternfly,1.0,19-May-2021,Richmond
-74.2273375,40.5466796,Spotted Lanternfly,1.0,03-Aug-2020,Richmond
-74.2254201,40.5428479,Spotted Lanternfly,1.0,11-Aug-2020,Richmond
-74.2280417,40.5466167,Spotted Lanternfly,1.0,08-Oct-2020,Richmond
-74.1005478,40.6269646,Spotted Lanternfly,1.0,16-Aug-2021,Richmond
-74.09975,40.6376278,Spotted Lanternfly,1.0,20-Jul-2021,Richmond
-74.1044569,40.6439985,Spotted Lanternfly,1.0,24-May-2021,Richmond
-74.1044333,40.6439056,Spotted Lanternfly,1.0,25-May-2021,Richmond
-74.0367631,40.6372374,Spotted Lanternfly,1.0,12-Sep-2021,Kings
-73.9221001,40.8596234,Spotted Lanternfly,1.0,13-Jul-2022,New York
-73.8658724,40.7670653,Spotted Lanternfly,1.0,06-Sep-2021,Queens
-73.92765,40.8498917,Spotted Lanternfly,1.0,13-Jul-2022,New York
-73.9390085,40.8350484,Spotted Lanternfly,1.0,20-Jul-2022,New York
-73.9919101,40.7200773,Spotted Lanternfly,1.0,23-Jul-2022,New York
-73.9596261,40.7432257,Spotted Lanternfly,1.0,13-Sep-2022,Queens
-74.015,40.7183333,Spotted Lanternfly,1.0,08-Sep-2020,New York
-74.0113621,40.7109197,Spotted Lanternfly,1.0,09-Sep-2020,New York
-74.0112686,40.7103887,Spotted Lanternfly,1.0,05-Sep-2020,New York
-74.0071556,40.7317167,Spotted Lanternfly,1.0,04-Sep-2020,New York
-74.0112686,40.7103887,Spotted Lanternfly,1.0,05-Sep-2020,New York
-74.0112686,40.7103887,Spotted Lanternfly,1.0,05-Sep-2020,New York
-73.9696733,40.781084,Spotted Lanternfly,1.0,23-May-2022,New York
-73.9550502,40.7477,Spotted Lanternfly,1.0,13-Sep-2022,Queens
-73.9245562,40.8318652,Spotted Lanternfly,1.0,28-Jul-2021,Bronx
-73.9755345,40.7542006,Spotted Lanternfly,1.0,27-Jul-2021,New York
-74.0036288,40.7533778,Spotted Lanternfly,1.0,27-Jul-2021,New York
-74.00955,40.7086633,Spotted Lanternfly,1.0,26-Jul-2021,New York
-74.1402064,40.5834569,Spotted Lanternfly,1.0,23-Jul-2021,Richmond
-73.9585018,40.7437493,Spotted Lanternfly,1.0,13-Sep-2022,Queens
-73.9552212,40.7479147,Spotted Lanternfly,1.0,13-Sep-2022,Queens
-73.995497,40.649433,Spotted Lanternfly,1.0,18-Aug-2021,Kings
-73.9454667,40.8035683,Spotted Lanternfly,1.0,16-Aug-2021,New York
-74.2388,40.5232117,Spotted Lanternfly,1.0,19-Aug-2021,Richmond
-74.0746616,40.5825637,Spotted Lanternfly,1.0,11-Aug-2021,Richmond
-73.985126,40.652407,Spotted Lanternfly,1.0,20-Aug-2021,Kings
-73.9553087,40.747927,Spotted Lanternfly,1.0,13-Sep-2022,Queens
-73.9680636,40.6427168,Spotted Lanternfly,1.0,22-May-2022,Kings
-73.9680713,40.6427034,Spotted Lanternfly,1.0,23-May-2022,Kings
-73.9605229,40.7385308,Spotted Lanternfly,1.0,13-Sep-2022,Queens
-73.959396,40.7435804,Spotted Lanternfly,1.0,13-Sep-2022,Queens
-73.7965376,40.7018167,Spotted Lanternfly,1.0,05-Oct-2019,Queens
-73.917797,40.5504739,Spotted Lanternfly,1.0,25-Aug-2021,Queens
-74.0600185,40.6104257,Spotted Lanternfly,1.0,20-Jul-2021,Richmond
-73.947624,40.6817698,Spotted Lanternfly,1.0,23-May-2022,Kings
-73.9423177,40.6870604,Spotted Lanternfly,1.0,06-Sep-2021,Kings
-73.9680823,40.6427181,Spotted Lanternfly,1.0,22-May-2022,Kings
-73.9686438,40.7759808,Spotted Lanternfly,1.0,29-Aug-2022,New York
-74.1175957,40.5623194,Spotted Lanternfly,1.0,19-Aug-2021,Richmond
-74.054335,40.604184,Spotted Lanternfly,1.0,07-Sep-2020,Richmond
-74.0158289,40.7170836,Spotted Lanternfly,1.0,15-Jun-2021,New York
-73.9680951,40.6427031,Spotted Lanternfly,1.0,17-May-2022,Kings
-74.1737421,40.6350224,Spotted Lanternfly,1.0,22-Nov-2021,Richmond
-73.968077,40.6427448,Spotted Lanternfly,1.0,18-May-2022,Kings
-74.0024557,40.7480246,Spotted Lanternfly,1.0,08-Jul-2021,New York
-73.9680646,40.6427446,Spotted Lanternfly,1.0,18-May-2022,Kings
-73.7388775,40.7446993,Spotted Lanternfly,1.0,27-Oct-2021,Queens
-74.0568917,40.6062467,Spotted Lanternfly,1.0,18-Jul-2021,Richmond
-74.2536666,40.5024379,Spotted Lanternfly,1.0,24-Oct-2021,Richmond
-74.0140361,40.6496306,Spotted Lanternfly,1.0,22-Oct-2021,Kings
-73.880913,40.8492543,Spotted Lanternfly,1.0,25-Oct-2021,Bronx
-73.9713375,40.6880935,Spotted Lanternfly,1.0,19-Oct-2021,Kings
-73.9929283,40.7037117,Spotted Lanternfly,1.0,18-Oct-2021,Kings
-73.968705,40.78113,Spotted Lanternfly,1.0,18-Oct-2021,New York
-73.8876902,40.6895887,Spotted Lanternfly,1.0,18-Oct-2021,Queens
-73.965155,40.7204383,Spotted Lanternfly,1.0,07-Sep-2021,New York
-73.9929883,40.7036383,Spotted Lanternfly,1.0,18-Oct-2021,Kings
-73.9516071,40.8315816,Spotted Lanternfly,1.0,18-Sep-2021,New York
-73.9744207,40.7761127,Spotted Lanternfly,1.0,13-Oct-2021,New York
-73.9882283,40.6819167,Spotted Lanternfly,1.0,21-Aug-2021,Kings
-73.9749489,40.7661883,Spotted Lanternfly,1.0,10-Oct-2021,New York
-73.968389,40.64261,Spotted Lanternfly,1.0,23-May-2022,Kings
-73.9680625,40.6427148,Spotted Lanternfly,1.0,17-May-2022,Kings
-74.1657446,40.5988345,Spotted Lanternfly,1.0,09-Oct-2021,Richmond
-73.9782333,40.579595,Spotted Lanternfly,1.0,08-Oct-2021,Kings
-74.0718252,40.5836942,Spotted Lanternfly,1.0,09-Oct-2021,Richmond
-74.0004876,40.6405825,Spotted Lanternfly,1.0,08-Oct-2021,Kings
-73.9549661,40.8103214,Spotted Lanternfly,1.0,16-Oct-2021,New York
-74.2192383,40.5033833,Spotted Lanternfly,1.0,17-Oct-2021,Richmond
-73.9598,40.7263533,Spotted Lanternfly,1.0,15-Oct-2021,Kings
-73.8877717,40.6896367,Spotted Lanternfly,1.0,17-Oct-2021,Queens
-73.995475,40.6522617,Spotted Lanternfly,1.0,13-Oct-2021,Kings
-74.0054376,40.7563996,Spotted Lanternfly,1.0,27-Sep-2020,New York
-73.985863,40.763756,Spotted Lanternfly,1.0,26-Sep-2020,New York
-74.0762609,40.5787001,Spotted Lanternfly,1.0,10-Nov-2021,Richmond
-73.9644573,40.8133301,Spotted Lanternfly,1.0,13-Nov-2021,New York
-74.0409164,40.6270103,Spotted Lanternfly,1.0,27-Sep-2021,Kings
-73.9642706,40.8123278,Spotted Lanternfly,1.0,11-Nov-2021,New York
-73.9272222,40.7933333,Spotted Lanternfly,1.0,11-Oct-2021,New York
-73.9636493,40.8123424,Spotted Lanternfly,1.0,19-Nov-2021,New York
-73.9582283,40.6394533,Spotted Lanternfly,1.0,18-Nov-2021,Kings
-74.1875617,40.5252533,Spotted Lanternfly,1.0,12-Dec-2021,Richmond
-73.9991283,40.6543529,Spotted Lanternfly,1.0,18-Nov-2021,Kings
-73.9924917,40.5769083,Spotted Lanternfly,1.0,03-Nov-2021,Kings
-73.8927204,40.8911188,Spotted Lanternfly,1.0,12-Aug-2021,Bronx
-73.9365467,40.8573583,Spotted Lanternfly,1.0,04-Jul-2021,New York
-74.0205199,40.6538062,Spotted Lanternfly,1.0,21-Dec-2021,Kings
-73.97792,40.71137,Spotted Lanternfly,1.0,16-Oct-2021,New York
-74.0204008,40.6538838,Spotted Lanternfly,1.0,09-Jan-2022,Kings
-74.0206905,40.6537597,Spotted Lanternfly,1.0,09-Jan-2022,Kings
-74.0204973,40.6538818,Spotted Lanternfly,1.0,09-Jan-2022,Kings
-74.0208942,40.6535445,Spotted Lanternfly,1.0,09-Jan-2022,Kings
-74.0207976,40.6536828,Spotted Lanternfly,1.0,09-Jan-2022,Kings
-74.0206152,40.6538456,Spotted Lanternfly,1.0,09-Jan-2022,Kings
-74.0208512,40.6536503,Spotted Lanternfly,1.0,09-Jan-2022,Kings
-74.0203577,40.653927,Spotted Lanternfly,1.0,09-Jan-2022,Kings
-74.0202933,40.6539514,Spotted Lanternfly,1.0,09-Jan-2022,Kings
-74.0206259,40.6538538,Spotted Lanternfly,1.0,09-Jan-2022,Kings
-73.9591673,40.7942379,Spotted Lanternfly,1.0,15-Jul-2021,New York
-73.9663343,40.7868226,Spotted Lanternfly,1.0,14-Sep-2021,New York
-74.0203041,40.6539514,Spotted Lanternfly,1.0,09-Jan-2022,Kings
-73.9844039,40.6633355,Brown Marmorated Stink Bug,1.0,18-Jul-2016,Kings
-74.083692,40.648177,Spotted Lanternfly,1.0,23-Jul-2022,Richmond
-73.8707941,40.8481037,Spotted Lanternfly,1.0,16-Jun-2022,Bronx
-73.8944505,40.7197286,Spotted Lanternfly,10.0,01-Jun-2022,Queens
-73.9680642,40.6427405,Spotted Lanternfly,1.0,17-May-2022,Kings
-73.9594,40.6414863,Spotted Lanternfly,1.0,16-May-2022,Kings
-74.0155722,40.7172617,Spotted Lanternfly,1.0,17-May-2022,New York
-74.0352338,40.6319328,Spotted Lanternfly,1.0,16-May-2022,Kings
-74.0282639,40.631348,Spotted Lanternfly,1.0,13-May-2022,Kings
-73.9680666,40.6427184,Spotted Lanternfly,1.0,17-May-2022,Kings
-74.22608,40.5364717,Spotted Lanternfly,1.0,17-May-2022,Richmond
-73.9680974,40.6427186,Spotted Lanternfly,1.0,21-May-2022,Kings
-73.9680951,40.6427107,Spotted Lanternfly,1.0,21-May-2022,Kings
-73.9680887,40.6427135,Spotted Lanternfly,1.0,21-May-2022,Kings
-73.8565133,40.863075,Spotted Lanternfly,1.0,15-Aug-2021,Bronx
-73.9593146,40.7439884,Spotted Lanternfly,1.0,08-Oct-2021,Queens
-74.0463587,40.6899752,Spotted Lanternfly,1.0,09-Oct-2021,New York
-73.818105,40.736635,Spotted Lanternfly,1.0,12-Oct-2021,Queens
-74.1035481,40.6305606,Spotted Lanternfly,1.0,17-Sep-2022,Richmond
-73.942957,40.7479657,Spotted Lanternfly,1.0,17-Sep-2022,Queens
-73.9443246,40.7476187,Spotted Lanternfly,1.0,17-Sep-2022,Queens
-73.9510599,40.7458892,Spotted Lanternfly,1.0,17-Sep-2022,Queens
-73.954809,40.7457851,Spotted Lanternfly,1.0,17-Sep-2022,Queens
-73.9653606,40.7842918,Spotted Lanternfly,1.0,05-Oct-2021,New York
-73.8475603,40.6759984,Spotted Lanternfly,1.0,25-Sep-2022,Queens
-73.9602588,40.8158107,Spotted Lanternfly,1.0,07-Oct-2022,New York
-73.9591365,40.8169037,Spotted Lanternfly,1.0,24-Sep-2022,New York
-73.7782219,40.7839032,Spotted Lanternfly,1.0,29-Sep-2022,Queens
-73.9781226,40.7937416,Spotted Lanternfly,1.0,16-Oct-2022,New York
-74.0752528,40.5821864,Spotted Lanternfly,1.0,12-Oct-2021,Richmond
-73.9459471,40.7915349,Spotted Lanternfly,1.0,25-Oct-2022,New York
-73.7868278,40.839797,Spotted Lanternfly,1.0,27-Oct-2022,Bronx
-73.9254079,40.7026247,Spotted Lanternfly,1.0,02-Aug-2022,Kings
-74.0358583,40.6394639,Spotted Lanternfly,1.0,02-Jul-2022,Kings
-73.920555,40.799625,Spotted Lanternfly,1.0,21-Oct-2021,New York
-73.99002,40.6761167,Spotted Lanternfly,1.0,17-Oct-2021,Kings
-73.9432833,40.7749583,Spotted Lanternfly,1.0,20-Sep-2021,New York
-73.9626509,40.7822515,Spotted Lanternfly,1.0,20-Sep-2021,New York
-74.0153195,40.7180417,Spotted Lanternfly,1.0,27-Jul-2021,New York
-73.9450096,40.7121625,Spotted Lanternfly,1.0,27-Jul-2021,Kings
-74.0147813,40.7139002,Spotted Lanternfly,1.0,27-Jul-2021,New York
-74.0008848,40.6927522,Spotted Lanternfly,1.0,28-Jul-2021,Kings
-74.0171549,40.7067542,Spotted Lanternfly,1.0,19-Jul-2021,New York
-74.0183023,40.7064695,Spotted Lanternfly,1.0,19-Jul-2021,New York
-74.2192486,40.5082266,Spotted Lanternfly,1.0,18-Jul-2021,Richmond
-74.2480783,40.4967783,Spotted Lanternfly,1.0,04-Aug-2021,Richmond
-73.98178,40.7514417,Spotted Lanternfly,1.0,28-Jul-2021,New York
-74.0191425,40.7067666,Spotted Lanternfly,1.0,03-Aug-2021,New York
-73.9777824,40.7252761,Spotted Lanternfly,1.0,05-Aug-2021,New York
-74.1541528,40.573055,Spotted Lanternfly,1.0,03-Aug-2021,Richmond
-74.1256862,40.5568117,Spotted Lanternfly,1.0,04-Aug-2021,Richmond
-74.0141114,40.7135286,Spotted Lanternfly,1.0,04-Aug-2021,New York
-74.0043632,40.7067272,Spotted Lanternfly,1.0,13-Sep-2021,New York
-74.0405362,40.6275633,Spotted Lanternfly,1.0,12-Sep-2021,Kings
-73.9888533,40.7037617,Spotted Lanternfly,1.0,30-Jul-2021,Kings
-74.1461629,40.6263941,Spotted Lanternfly,1.0,22-Jul-2021,Richmond
-73.943145,40.8105383,Spotted Lanternfly,1.0,14-Sep-2021,New York
-74.0280283,40.6389739,Spotted Lanternfly,1.0,18-Sep-2021,Kings
-73.9863407,40.7373806,Spotted Lanternfly,1.0,30-Jul-2021,New York
-73.9880446,40.7412119,Spotted Lanternfly,1.0,30-Jul-2021,New York
-73.9713498,40.755181,Spotted Lanternfly,1.0,28-Jul-2021,New York
-74.0005121,40.6928698,Spotted Lanternfly,1.0,28-Jul-2021,Kings
-74.0005612,40.6926709,Spotted Lanternfly,1.0,28-Jul-2021,Kings
-74.234514,40.5316005,Spotted Lanternfly,1.0,10-Jan-2021,Richmond
-73.9266276,40.8268691,Spotted Lanternfly,1.0,21-Sep-2022,Bronx
-73.9599337,40.8158201,Spotted Lanternfly,1.0,20-Sep-2022,New York
-73.8419959,40.7762784,Spotted Lanternfly,1.0,19-Sep-2022,Queens
-73.9564417,40.7477594,Spotted Lanternfly,1.0,15-Sep-2022,Queens
-73.9564259,40.747758,Spotted Lanternfly,1.0,15-Sep-2022,Queens
-73.955667,40.7481138,Spotted Lanternfly,1.0,15-Sep-2022,Queens
-73.9562098,40.7484469,Spotted Lanternfly,1.0,15-Sep-2022,Queens
-73.9558306,40.7481812,Spotted Lanternfly,1.0,15-Sep-2022,Queens
-74.0123592,40.7110326,Spotted Lanternfly,1.0,09-Aug-2021,New York
-74.2152091,40.5356198,Spotted Lanternfly,1.0,08-Aug-2021,Richmond
-73.9746918,40.7761703,Spotted Lanternfly,1.0,02-Sep-2021,New York
-73.9748046,40.776243,Spotted Lanternfly,1.0,02-Sep-2021,New York
-74.0969734,40.6331917,Spotted Lanternfly,1.0,09-Aug-2021,Richmond
-73.8359042,40.7075444,Spotted Lanternfly,1.0,04-Aug-2022,Queens
-73.955021,40.7476492,Spotted Lanternfly,1.0,13-Sep-2022,Queens
-73.9560167,40.7483778,Spotted Lanternfly,1.0,13-Sep-2022,Queens
-73.9398624,40.8054091,Spotted Lanternfly,1.0,27-Aug-2022,New York
-73.9820485,40.7750322,Spotted Lanternfly,1.0,11-Aug-2022,New York
-74.0121319,40.6778589,Spotted Lanternfly,1.0,05-Aug-2022,Kings
-74.009398,40.6165175,Spotted Lanternfly,1.0,15-Aug-2021,Kings
-74.2498121,40.5096744,Spotted Lanternfly,1.0,04-Aug-2022,Richmond
-74.0004547,40.7524374,Spotted Lanternfly,1.0,16-Aug-2021,New York
-73.9568811,40.747951,Spotted Lanternfly,1.0,15-Aug-2021,Queens
-73.9095352,40.7795765,Spotted Lanternfly,1.0,14-Aug-2021,Queens
-73.7839799,40.8721798,Spotted Lanternfly,1.0,17-Aug-2022,Bronx
-73.950064,40.7186057,Spotted Lanternfly,1.0,29-Jul-2022,Kings
-74.0168305,40.7176033,Spotted Lanternfly,1.0,25-Feb-2022,New York
