"x","y","scientific_name","common_name","observation_date","number_found","observer","organization_name","confirmed_ind","species_id_method_name_array","species_verified_by_name","follow_up_name","evaluation_type_name","has_photo_ind","confidential_ind","source_unique_id","source_record_url","imap_url","imap_id","species_type","growth_habit","jurisdiction","county","regional_management_partnership","waterbody","bulk_upload_id","bulk_upload_name","uuid","jurisdiction_species_id","projects","project_ids","approximate_ind","approximate_to"
"-73.9498693","40.7760645","Lycorma delicatula","Spotted Lanternfly","07-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","97483848","https://www.inaturalist.org/observations/97483848","https://imapinvasives.natureserve.org/imap/services/page/Presence/1167987.html","1167987","Animal","Plant Pest","New York","New York","Lower Hudson","","","","bdedb081-aac8-44b1-ad1a-4951c4ccdc56","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9837500","40.7490883","Lycorma delicatula","Spotted Lanternfly","08-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","97542380","https://www.inaturalist.org/observations/97542380","https://imapinvasives.natureserve.org/imap/services/page/Presence/1167988.html","1167988","Animal","Plant Pest","New York","New York","Lower Hudson","","","","0e9098b9-5a78-450d-bcde-502c23ebf112","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9607083","40.7210533","Lycorma delicatula","Spotted Lanternfly","08-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","97559126","https://www.inaturalist.org/observations/97559126","https://imapinvasives.natureserve.org/imap/services/page/Presence/1167989.html","1167989","Animal","Plant Pest","New York","Kings","LIISMA","","","","343aae0f-a1db-4e88-9f8c-b75955b9f68b","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0248038","40.6868129","Lycorma delicatula","Spotted Lanternfly","08-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","97587132","https://www.inaturalist.org/observations/97587132","https://imapinvasives.natureserve.org/imap/services/page/Presence/1169270.html","1169270","Animal","Plant Pest","New York","New York","Lower Hudson","","","","602bf520-0993-4d6f-96ff-271cb0fb1879","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9342728","40.7667274","Lycorma delicatula","Spotted Lanternfly","09-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","97663867","https://www.inaturalist.org/observations/97663867","https://imapinvasives.natureserve.org/imap/services/page/Presence/1169273.html","1169273","Animal","Plant Pest","New York","Queens","LIISMA","","","","d40a00a9-299b-4de1-91b7-a7ba743d1869","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9674739","40.6782712","Lycorma delicatula","Spotted Lanternfly","09-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","97669551","https://www.inaturalist.org/observations/97669551","https://imapinvasives.natureserve.org/imap/services/page/Presence/1169274.html","1169274","Animal","Plant Pest","New York","Kings","LIISMA","","","","eca0b4af-2778-4ff7-9ddc-c752f13e3b92","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0173638","40.6901467","Lycorma delicatula","Spotted Lanternfly","09-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","97695276","https://www.inaturalist.org/observations/97695276","https://imapinvasives.natureserve.org/imap/services/page/Presence/1169275.html","1169275","Animal","Plant Pest","New York","New York","Lower Hudson","","","","9903aa1f-d302-432d-a0df-d5b1b31d4bb3","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0110936","40.7109202","Lycorma delicatula","Spotted Lanternfly","31-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","97820193","https://www.inaturalist.org/observations/97820193","https://imapinvasives.natureserve.org/imap/services/page/Presence/1169278.html","1169278","Animal","Plant Pest","New York","New York","Lower Hudson","","","","7f64411d-23f3-4a17-b708-cb4ddc1d70f2","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9786613","40.7117465","Lycorma delicatula","Spotted Lanternfly","12-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","98010313","https://www.inaturalist.org/observations/98010313","https://imapinvasives.natureserve.org/imap/services/page/Presence/1169286.html","1169286","Animal","Plant Pest","New York","New York","Lower Hudson","","","","a4e9f79f-cc11-404f-b98a-ae4fbd04567f","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0022525","40.7055521","Lycorma delicatula","Spotted Lanternfly","06-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","93948045","https://www.inaturalist.org/observations/93948045","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162128.html","1162128","Animal","Plant Pest","New York","New York","","","","","16ee494e-3543-49eb-82a9-93abe0442d3a","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9907889","40.6628111","Lycorma delicatula","Spotted Lanternfly","06-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","93929059","https://www.inaturalist.org/observations/93929059","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162125.html","1162125","Animal","Plant Pest","New York","Kings","LIISMA","","","","eca2aefe-3ef6-4137-ae96-02334cca2f67","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.8914867","40.6856333","Lycorma delicatula","Spotted Lanternfly","12-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","98021889","https://www.inaturalist.org/observations/98021889","https://imapinvasives.natureserve.org/imap/services/page/Presence/1172144.html","1172144","Animal","Plant Pest","New York","Queens","LIISMA","","","","04e89302-998d-481a-875e-b91411890630","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.1556470","40.6367613","Lycorma delicatula","Spotted Lanternfly","12-Oct-2021","","iNaturalist User [NY]","","true","Photo ID,Locally common","Thomas Allgaier","","","true","false","98022156","https://www.inaturalist.org/observations/98022156","https://imapinvasives.natureserve.org/imap/services/page/Presence/1172145.html","1172145","Animal","Plant Pest","New York","Richmond","LIISMA","","","","59713369-c29e-44de-a4ed-a5151b7fd49d","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9878700","40.7796083","Lycorma delicatula","Spotted Lanternfly","12-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","98033350","https://www.inaturalist.org/observations/98033350","https://imapinvasives.natureserve.org/imap/services/page/Presence/1172147.html","1172147","Animal","Plant Pest","New York","New York","Lower Hudson","","","","d5e25d9d-aacd-420b-8017-ab5b1cb886e2","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9503926","40.8081918","Lycorma delicatula","Spotted Lanternfly","12-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","98033834","https://www.inaturalist.org/observations/98033834","https://imapinvasives.natureserve.org/imap/services/page/Presence/1172148.html","1172148","Animal","Plant Pest","New York","New York","Lower Hudson","","","","351f5db9-205e-4eb4-9b40-8d245f6fa055","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0311750","40.6413583","Lycorma delicatula","Spotted Lanternfly","13-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","98111040","https://www.inaturalist.org/observations/98111040","https://imapinvasives.natureserve.org/imap/services/page/Presence/1174106.html","1174106","Animal","Plant Pest","New York","Kings","LIISMA","","","","49df277d-f1eb-45f7-a495-47330839c397","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9729606","40.7790891","Lycorma delicatula","Spotted Lanternfly","14-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","98202016","https://www.inaturalist.org/observations/98202016","https://imapinvasives.natureserve.org/imap/services/page/Presence/1174107.html","1174107","Animal","Plant Pest","New York","New York","Lower Hudson","","","","08e93c89-ed81-4577-91a5-d8321b5f6e78","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9729444","40.7791395","Lycorma delicatula","Spotted Lanternfly","14-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","98210069","https://www.inaturalist.org/observations/98210069","https://imapinvasives.natureserve.org/imap/services/page/Presence/1174108.html","1174108","Animal","Plant Pest","New York","New York","Lower Hudson","","","","e767e221-3be8-4d5d-afda-53cdae92d3af","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.6170941","40.8124345","Lycorma delicatula","Spotted Lanternfly","10-Aug-2020","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","98212760","https://www.inaturalist.org/observations/98212760","https://imapinvasives.natureserve.org/imap/services/page/Presence/1177260.html","1177260","Animal","Plant Pest","New York","Nassau","LIISMA","","","","2c0c3712-c134-438c-b819-455286406eb8","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.1495633","40.5835038","Lycorma delicatula","Spotted Lanternfly","06-Sep-2021","","iNaturalist User [NY]","","true","Photo ID,Locally common","Thomas Allgaier","","","true","false","93903526","https://www.inaturalist.org/observations/93903526","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162111.html","1162111","Animal","Plant Pest","New York","Richmond","LIISMA","","","","8f9c335d-f587-4fa5-a9c0-2262ecd9e321","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0544783","40.5996167","Lycorma delicatula","Spotted Lanternfly","06-Oct-2021","","iNaturalist User [NY]","","true","Photo ID,Locally common","Thomas Allgaier","","","true","false","98610870","https://www.inaturalist.org/observations/98610870","https://imapinvasives.natureserve.org/imap/services/page/Presence/1178563.html","1178563","Animal","Plant Pest","New York","Richmond","LIISMA","","","","3386ab8b-f1af-4dd4-abe0-1ffc98b74b55","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9581133","40.8071050","Lycorma delicatula","Spotted Lanternfly","18-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","98626779","https://www.inaturalist.org/observations/98626779","https://imapinvasives.natureserve.org/imap/services/page/Presence/1178567.html","1178567","Animal","Plant Pest","New York","New York","Lower Hudson","","","","5ee69be9-ffc4-4aa9-a66a-551c3f5e6ecf","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0006028","40.7448700","Lycorma delicatula","Spotted Lanternfly","13-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","98752860","https://www.inaturalist.org/observations/98752860","https://imapinvasives.natureserve.org/imap/services/page/Presence/1178716.html","1178716","Animal","Plant Pest","New York","New York","Lower Hudson","","","","e870168b-f382-4d43-89be-450f182f3340","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9949417","40.7120283","Lycorma delicatula","Spotted Lanternfly","06-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","93896951","https://www.inaturalist.org/observations/93896951","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162110.html","1162110","Animal","Plant Pest","New York","New York","Lower Hudson","","","","e706f2fd-59c9-42fc-8026-d493ecf91b39","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9601974","40.7296677","Lycorma delicatula","Spotted Lanternfly","06-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","93892759","https://www.inaturalist.org/observations/93892759","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162107.html","1162107","Animal","Plant Pest","New York","Kings","LIISMA","","","","e68f313f-aa3d-4cae-a53a-2e6b758fed2e","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.8416849","40.6557238","Lycorma delicatula","Spotted Lanternfly","05-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","93872322","https://www.inaturalist.org/observations/93872322","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162101.html","1162101","Animal","Plant Pest","New York","Queens","LIISMA","","","","a808a4df-a9fc-440c-961b-28ef28dce0de","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.7438602","40.7414220","Lycorma delicatula","Spotted Lanternfly","06-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","93858945","https://www.inaturalist.org/observations/93858945","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162099.html","1162099","Animal","Plant Pest","New York","Queens","LIISMA","","","","84c6a8b7-9efa-46e7-8541-f1fb0a565ac3","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9950036","40.5824991","Lycorma delicatula","Spotted Lanternfly","05-Sep-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","93781028","https://www.inaturalist.org/observations/93781028","https://imapinvasives.natureserve.org/imap/services/page/Presence/1162097.html","1162097","Animal","Plant Pest","New York","Kings","LIISMA","Raritan Bay","","","1c260bf4-bd91-4c2c-a0f5-8833b03c248a","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9432217","40.7467700","Lycorma delicatula","Spotted Lanternfly","21-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","99033735","https://www.inaturalist.org/observations/99033735","https://imapinvasives.natureserve.org/imap/services/page/Presence/1179348.html","1179348","Animal","Plant Pest","New York","Queens","LIISMA","","","","24f1e4b0-bc0e-4d77-bf53-015789b50a0b","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9653389","40.6611306","Lycorma delicatula","Spotted Lanternfly","23-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","99101975","https://www.inaturalist.org/observations/99101975","https://imapinvasives.natureserve.org/imap/services/page/Presence/1179349.html","1179349","Animal","Plant Pest","New York","Kings","LIISMA","","","","1e9fd2bf-3cfe-4d96-be56-0c310aefd187","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9968643","40.6866684","Lycorma delicatula","Spotted Lanternfly","23-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","99129851","https://www.inaturalist.org/observations/99129851","https://imapinvasives.natureserve.org/imap/services/page/Presence/1179350.html","1179350","Animal","Plant Pest","New York","Kings","LIISMA","","","","e6839821-4d76-434b-9369-df0a68d43e0c","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.8363283","40.7598700","Lycorma delicatula","Spotted Lanternfly","24-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","99278483","https://www.inaturalist.org/observations/99278483","https://imapinvasives.natureserve.org/imap/services/page/Presence/1179352.html","1179352","Animal","Plant Pest","New York","Queens","LIISMA","","","","f33bd05a-10b4-438e-b905-d35949b08210","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.8362800","40.7598967","Lycorma delicatula","Spotted Lanternfly","24-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","99452578","https://www.inaturalist.org/observations/99452578","https://imapinvasives.natureserve.org/imap/services/page/Presence/1179354.html","1179354","Animal","Plant Pest","New York","Queens","LIISMA","","","","17a05d23-4f89-4865-b8dd-22a72fda72cf","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9678116","40.7781029","Lycorma delicatula","Spotted Lanternfly","28-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","99623514","https://www.inaturalist.org/observations/99623514","https://imapinvasives.natureserve.org/imap/services/page/Presence/1179355.html","1179355","Animal","Plant Pest","New York","New York","Lower Hudson","","","","a35e5306-6f92-4819-b1ff-2e97471351a9","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.1966672","40.5358477","Lycorma delicatula","Spotted Lanternfly","28-Oct-2021","","iNaturalist User [NY]","","true","Photo ID,Locally common","Thomas Allgaier","","","true","false","99626632","https://www.inaturalist.org/observations/99626632","https://imapinvasives.natureserve.org/imap/services/page/Presence/1179356.html","1179356","Animal","Plant Pest","New York","Richmond","LIISMA","","","","edbab75b-60b9-4505-8a1b-dcd6c98898aa","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9241011","40.8505941","Lycorma delicatula","Spotted Lanternfly","28-Oct-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","99639512","https://www.inaturalist.org/observations/99639512","https://imapinvasives.natureserve.org/imap/services/page/Presence/1179358.html","1179358","Animal","Plant Pest","New York","New York","Lower Hudson","","","","f98c6fd1-7bdc-404d-bbca-1e5f849b18de","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
